business_id,business_name,product_title,product_id,review_month,review_id,user_id,review_date,review_title,verified_purchase,stars,anomaly_score,fraud_like_score,review_length,word_count,useful,funny,cool,is_extreme_rating,rating_deviation_from_business_average,rating_deviation_from_product_average,reviewer_average_rating,reviewer_review_count,reviewer_extreme_rating_share,reviewer_five_star_share,reviewer_one_star_share,uppercase_share,repeated_character_flag,avg_word_length,no_space_ratio,generic_praise_flag,html_break_count,text_formatting_anomaly_flag,sentence_count,avg_sentence_length,sentence_length_variability,first_person_flag,concrete_detail_flag,balanced_pros_cons_flag,specific_experience_flag,repeated_promotional_language_flag,synthetic_templated_language_score,synthetic_language_signal,low_star_manipulation_signal,near_duplicate_review_count,very_short_five_star_signal,high_rating_short_text_signal,extreme_deviation_signal,duplicate_text_signal,burst_signal,extreme_cluster_signal,density_signal,unverified_high_rating_signal,reviewer_extreme_signal,bot_text_signal,complaint_only_discount,fraud_signal_count,review_text,review_text_preview
B0912639N3,Isaic Headband Wigs for Women Long Wavy Headband Wig Glueless Synthetic Black Wig with Headband Heat Resistant 22 Inch,Isaic Headband Wigs for Women Long Wavy Headband Wig Glueless Synthetic Black Wig with Headband Heat Resistant 22 Inch,B0912639N3,2022-05-01,3be9d31f2bb1cca21f962d62cdfade0d6318b66703cc84f42194975c8d02b668,AEI2B4CR3OFMSI74UIU4D7DGAVCA,2022-05-17,YOUR MOM READ THIS NOW,True,1.0,0.9610855848378209,0.6071688670391818,147.0,31.0,0.0,0.0,0.0,1.0,2.739130434782609,-2.739130434782609,1.0,1.0,1.0,0.0,1.0,1.0,0.0,4.741935483870968,0.18967741935483873,0.0,0.0,0.0,2.0,15.5,0.2903225806451613,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.9130434782608696,0.0,0.0,1.0,1.0,0.0,1.0,0.18967741935483873,0.0,4.0,THIS WAS GOOD AND SOFT6 EASY TO STYLE THE FIRST DAY. ON THE SECOND DAY THIS WEAVE WIG THING TURNED INTO A ROCK AND I COULDNT EVEN BRUSH OR WASH IT.,THIS WAS GOOD AND SOFT6 EASY TO STYLE THE FIRST DAY. ON THE SECOND DAY THIS WEAVE WIG THING TURNED INTO A ROCK AND I COULDNT EVEN BRUSH OR WASH IT.
B0912BNP4J,Girlz Squad Foot Spa Sets for Girls Ages 7-12 with Nail Kit for Kids - DIY Manicure and Pedicure Set with Foot Care Kit Perfect for Sleepovers and Slumber Party. Helps Develop Self-Care and Creativity,Girlz Squad Foot Spa Sets for Girls Ages 7-12 with Nail Kit for Kids - DIY Manicure and Pedicure Set with Foot Care Kit Perfect for Sleepovers and Slumber Party. Helps Develop Self-Care and Creativity,B0912BNP4J,2021-11-01,657a530caf70a36a673180475fe45914cbd0b3133cdcba21f6dce17f5f127ae3,AGZYMSCZZ5SPWHX5AVWTP64TY7AA,2021-11-15,Battery Operated! Fun but limited!,False,4.0,0.7366998858808043,0.7033741090336071,651.0,128.0,0.0,0.0,0.0,0.0,0.3928571428571428,0.3928571428571428,4.090909090909091,11.0,0.45454545454545453,0.45454545454545453,0.0,0.029296875,0.0,5.0859375,0.2034375,0.0,6.0,1.0,5.0,25.6,0.3767861109933592,1.0,0.0,1.0,0.0,0.0,0.060171874999999986,0.0,1.0,1,0.0,0.0,0.13095238095238093,0.0,1.0,1.0,1.0,1.0,0.505050505050505,1.0,0.0,5.0,"I honestly didn’t know this I battery operated when I requested this through Vine, have I known that I will not get it. The product is good and is fun to use with my niece when I have them with me.
The foot spa is easy to operate and makes your little girl feel extra special.
The items that comes with it is cute BUT the slippers are super thin/flimsy and slippery so be very careful if you plan to use them around wet areas/tile floors.
This uses a battery and will cost you more than the unit over time, if you use the rechargeable kind then you may not be able to use it longer (spa time wise)
Overall the product is good and exactly as described!","I honestly didn’t know this I battery operated when I requested this through Vine, have I known that I will not get it. The product is good and is fun to use with my niece when I have them with me.
The foot spa is easy to operate and makes your little girl feel extra special.
The items that comes with it is cute BUT the slippers are super thin/flimsy and slippery so be very careful if you plan to use them around wet areas/tile floors.
This uses a battery and will cost you more than the unit over time, if you use the rechargeable kind then you may not be able to use it longer (spa time wise)
Overall the product is good and exactly as described!"
B0912BNP4J,Girlz Squad Foot Spa Sets for Girls Ages 7-12 with Nail Kit for Kids - DIY Manicure and Pedicure Set with Foot Care Kit Perfect for Sleepovers and Slumber Party. Helps Develop Self-Care and Creativity,Girlz Squad Foot Spa Sets for Girls Ages 7-12 with Nail Kit for Kids - DIY Manicure and Pedicure Set with Foot Care Kit Perfect for Sleepovers and Slumber Party. Helps Develop Self-Care and Creativity,B0912BNP4J,2021-11-01,3ff89339e4f1528f344ad6072603cf1829214a6dfe1dea23fb2a5428c1496fef,AFPPNF3RSFMMNC5UAM6V4B475MBQ,2021-11-19,Love this!,False,5.0,0.6635004463451958,0.6912667372374867,283.0,51.0,0.0,0.0,0.0,1.0,1.3928571428571428,1.3928571428571428,4.888888888888889,36.0,0.8888888888888888,0.8888888888888888,0.0,0.017937219730941704,0.0,5.549019607843137,0.22196078431372548,0.0,0.0,0.0,4.0,12.75,0.5583933672901232,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.46428571428571425,0.0,1.0,1.0,1.0,1.0,0.9876543209876543,0.22196078431372548,0.0,5.0,"I ordered this for my 11 year old niece, and she absolutely loves it! Its made really well, has a ton of fun little accessories for diy manicures and pedicures, and is easy to clean up. Its priced really well, and certainly made her feel special for her birthday! Highly recommended!","I ordered this for my 11 year old niece, and she absolutely loves it! Its made really well, has a ton of fun little accessories for diy manicures and pedicures, and is easy to clean up. Its priced really well, and certainly made her feel special for her birthday! Highly recommended!"
B0912BNP4J,Girlz Squad Foot Spa Sets for Girls Ages 7-12 with Nail Kit for Kids - DIY Manicure and Pedicure Set with Foot Care Kit Perfect for Sleepovers and Slumber Party. Helps Develop Self-Care and Creativity,Girlz Squad Foot Spa Sets for Girls Ages 7-12 with Nail Kit for Kids - DIY Manicure and Pedicure Set with Foot Care Kit Perfect for Sleepovers and Slumber Party. Helps Develop Self-Care and Creativity,B0912BNP4J,2021-11-01,da1162d5601233ffc72c41fc79d2ef480cb83657c499474ea7508dc87420293d,AGZUJTI7A3JFKB4FP5JOH6NVAJIQ_1,2021-11-15,Mejor regalo para navidad,False,5.0,0.7445056844478511,0.6849364657155709,179.0,34.0,0.0,0.0,0.0,1.0,1.3928571428571428,1.3928571428571428,4.724137931034483,87.0,0.7471264367816092,0.7471264367816092,0.0,0.02158273381294964,0.0,5.264705882352941,0.21058823529411763,0.0,0.0,0.0,3.0,11.333333333333334,0.4221382380708036,1.0,0.0,0.0,0.0,0.0,0.06052941176470586,0.0,1.0,1,0.0,0.0,0.46428571428571425,0.0,1.0,1.0,1.0,1.0,0.8301404853128991,0.21058823529411763,0.0,5.0,Lo ame y mi bebe aun mas. Es una idea perfecta para  regalo navideño ya que mi bebe se puede entretener pretendiendo tener una pedicura. Me encanta que usa batería y no es dañino.,Lo ame y mi bebe aun mas. Es una idea perfecta para  regalo navideño ya que mi bebe se puede entretener pretendiendo tener una pedicura. Me encanta que usa batería y no es dañino.
B0912BNP4J,Girlz Squad Foot Spa Sets for Girls Ages 7-12 with Nail Kit for Kids - DIY Manicure and Pedicure Set with Foot Care Kit Perfect for Sleepovers and Slumber Party. Helps Develop Self-Care and Creativity,Girlz Squad Foot Spa Sets for Girls Ages 7-12 with Nail Kit for Kids - DIY Manicure and Pedicure Set with Foot Care Kit Perfect for Sleepovers and Slumber Party. Helps Develop Self-Care and Creativity,B0912BNP4J,2021-11-01,d5a7c7e1a886e0be6794ab9a99e03909438a6c73a41806b2710b438fae6f4140,AEH7RAIDBU7QALXTMWAA73PTL4JA,2021-11-18,hours of fun,False,5.0,0.9719319657548008,0.6659163147517518,1403.0,277.0,0.0,0.0,0.0,1.0,1.3928571428571428,1.3928571428571428,4.4411764705882355,34.0,0.5882352941176471,0.5882352941176471,0.0,0.017495395948434623,0.0,5.064981949458484,0.20259927797833935,1.0,0.0,0.0,13.0,21.307692307692307,0.2830195974371067,1.0,0.0,1.0,1.0,1.0,0.210129963898917,0.0,1.0,1,0.0,0.0,0.46428571428571425,0.0,1.0,1.0,1.0,1.0,0.6535947712418301,1.0,0.0,5.0,"I was going to save this as a Christmas gift for my nieces but just could not resist and had to give it to them early. They aren't allowed to go to a real nail salon/spa yet so I planned an at home ""spa day"" for them, with their mom's approval of course. The foot spa uses batteries so I was able to do this anywhere and not have to worry about being close to an outlet. However, that could also be a ""negative"" as you have to worry about replacing batteries. We always have plenty of batteries at home anyway for our gadgets so it wasn't an issue. They had to ""wait in line"" for their turn while I painted their toes and gave them a stack of magazines to flip through. It was such a fun experience for them without having to spend a fortune, and in the safety of our home. The foot spa machine itself is pretty cool, and is almost like the one I have for myself. I did use warm water - the machine doesn't heat up or anything, so make sure you use lukewarm water for the little feets! I went a step further and even gave them an exfoliating foot scrub which is something I already have at home for myself. This is honestly the best $40 spent - an experience like this in a ""real"" salon and spa would have easily cost more than $40 for two girls. The great thing about this is that it is a suitable item for a wide range of ages, even after they've entered their teen years. I highly recommend this set.","I was going to save this as a Christmas gift for my nieces but just could not resist and had to give it to them early. They aren't allowed to go to a real nail salon/spa yet so I planned an at home ""spa day"" for them, with their mom's approval of course. The foot spa uses batteries so I was able to do this anywhere and not have to worry about being close to an outlet. However, that could also be a ""negative"" as you have to worry about replacing batteries. We always have plenty of batteries at home anyway for our gadgets so it wasn't an issue. They had to ""wait in line"" for their turn while I painted their toes and gave them a stack of magazines to flip through. It was such a fun experience for them without having to spend a fortune, and in the safety of our home. The foot spa machine itself is pretty cool, and is almost like the one I have for myself. I did use warm water - the machine doesn't heat up or anything, so make sure you use lukewarm water for the little feets! I went a step further and even gave them an exfoliating foot scrub which is something I already have at home for myself. This is honestly the best $40 spent - an experience like this in a ""real"" salon and spa would have easily cost more than $40 for two girls. The great thing about this is that it is a suitable item for a wide range of ages, even after they've entered their teen years. I highly recommend this set."
B0917BC2LK,SIMPLE RETRO Cotton Hair Bands Women's Headbands White Twisted Criss Cross Elastic Hair Band-4,SIMPLE RETRO Cotton Hair Bands Women's Headbands White Twisted Criss Cross Elastic Hair Band-4,B0917BC2LK,2022-04-01,d2444447661df902812c299305cc3adc9c4ffc402b29f2ba77e048f96607ece1,AEFWBLVFKJTKTPEGIILJG4C6UD2Q,2022-04-15,Used!!!!!!,True,1.0,0.7911382019177623,0.6989320020099581,38.0,6.0,0.0,0.0,0.0,1.0,2.727272727272727,-2.727272727272727,1.0,1.0,1.0,0.0,1.0,0.07692307692307693,0.0,6.333333333333333,0.2533333333333333,0.0,0.0,0.0,2.0,3.0,0.8498365855987974,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.9090909090909091,0.0,1.0,1.0,1.0,0.0,1.0,0.2533333333333333,0.0,5.0,Was used had makeup on it....Really!!!,Was used had makeup on it....Really!!!
B0917BC2LK,SIMPLE RETRO Cotton Hair Bands Women's Headbands White Twisted Criss Cross Elastic Hair Band-4,SIMPLE RETRO Cotton Hair Bands Women's Headbands White Twisted Criss Cross Elastic Hair Band-4,B0917BC2LK,2022-04-01,f79e9a1ab668906d4faede7d3dee7c4c60d750ea8521382dc6171c61278dfed3,AFPU3U6G4V2JNOHRAVE34BBTB4UQ,2022-04-04,It is NOT WHITE,True,1.0,0.8370724559420168,0.6943254274123836,72.0,15.0,2.0,0.0,0.0,1.0,2.727272727272727,-2.727272727272727,1.0,1.0,1.0,0.0,1.0,0.14285714285714285,0.0,4.8,0.192,0.0,0.0,0.0,2.0,7.5,0.06666666666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.9090909090909091,0.0,1.0,1.0,1.0,0.0,1.0,0.192,0.0,5.0,"All I wanted was a WHITE headband. Not off white , cream or cotton bunny","All I wanted was a WHITE headband. Not off white , cream or cotton bunny"
B0917BC2LK,SIMPLE RETRO Cotton Hair Bands Women's Headbands White Twisted Criss Cross Elastic Hair Band-4,SIMPLE RETRO Cotton Hair Bands Women's Headbands White Twisted Criss Cross Elastic Hair Band-4,B0917BC2LK,2022-04-01,ce7fe35b5524c078cb1955b616a40856ae1ce769f61babbc31a4d980aee86588,AFANSWGUDEU2PIEKJYRWO4QZDXRQ,2022-04-22,Too small for my head.,True,1.0,0.6168181702077276,0.6741666655056212,92.0,18.0,2.0,0.0,0.0,1.0,2.727272727272727,-2.727272727272727,1.0,1.0,1.0,0.0,1.0,0.04285714285714286,0.0,5.111111111111111,0.20444444444444443,0.0,0.0,0.0,2.0,9.0,0.2222222222222222,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.9090909090909091,0.0,1.0,1.0,1.0,0.0,1.0,0.20444444444444443,0.0,5.0,"For the price, I expected more material and a looser fit. I purchased 3 and returning all 3.","For the price, I expected more material and a looser fit. I purchased 3 and returning all 3."
B0919SX5DN,"Jade Roller, Face Roller, Facial Beauty Roller Skin Care Tools, Natural Jade Stone, Face Massager, GUA SHA Set","Jade Roller, Face Roller, Facial Beauty Roller Skin Care Tools, Natural Jade Stone, Face Massager, GUA SHA Set",B0919SX5DN,2021-07-01,0ae6bdabffb6ba43a96913a0bde1e8070e6b0cf81139b387cea510baebbe82b7,AEHWKRPNWNMOAJSMO2F6O7RFRTNA,2021-07-27,Good quality material,False,5.0,0.6903944068750443,0.6419894406875045,126.0,28.0,0.0,0.0,0.0,1.0,0.7999999999999998,0.7999999999999998,5.0,62.0,1.0,1.0,0.0,0.020618556701030927,0.0,4.5,0.18,1.0,0.0,0.0,2.0,14.0,0.07142857142857142,1.0,1.0,0.0,0.0,0.0,0.05900000000000005,0.0,1.0,1,0.0,0.0,0.2666666666666666,0.0,0.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.0,4.0,"I like the color and texture, it works great to massage my face. The box it comes in is quite cute so it can even be given out","I like the color and texture, it works great to massage my face. The box it comes in is quite cute so it can even be given out"
B091BVDRYP,"Green Tea/Eggplant Purifying Clay Stick Mask, Face Moisturizes Oil Control, Deep Clean Pore, Blackhead Remover Acne Deep Cleansing, Improves Skin for Women Men (Green Tea+Eggplant)","Green Tea/Eggplant Purifying Clay Stick Mask, Face Moisturizes Oil Control, Deep Clean Pore, Blackhead Remover Acne Deep Cleansing, Improves Skin for Women Men (Green Tea+Eggplant)",B091BVDRYP,2021-05-01,f8f30e85967ef41fdd3fd03bf09067cd7b8f37ed961ff9737fd11de70390e91b,AF4INHQC73UTBYBARDAH2KLM2FUQ,2021-05-21,Green mask stick,True,5.0,0.5283447184985106,1.0,23.0,3.0,0.0,0.0,0.0,1.0,3.3636363636363633,3.3636363636363633,5.0,1.0,1.0,1.0,0.0,0.09523809523809523,0.0,7.666666666666667,0.3066666666666667,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3153333333333333,0.0,1.0,1,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,1.0,0.3066666666666667,0.0,6.0,Instructions in Chinese,Instructions in Chinese
B0921GDK72,"Jade Roller & Gua Sha Set Natural Jade Stone Facial Beauty Tools Relieve Wrinkles Aging, Neck and Eye Treatment Facial Roller for Skin Care Routine - Noiseless Design","Jade Roller & Gua Sha Set Natural Jade Stone Facial Beauty Tools Relieve Wrinkles Aging, Neck and Eye Treatment Facial Roller for Skin Care Routine - Noiseless Design",B0921GDK72,2021-06-01,4f5b42c2cb755e1c7ef7f68f0fdd7830430c872750a34ea9c9badcc3b183f697,AHPGHDFIU3BUB3RQBP56RQQA7W4Q,2021-06-09,Very nice green coloration. Decent design/construction. Great value/bargain.,False,5.0,1.0,0.6276803118908382,1864.0,306.0,1.0,0.0,0.0,1.0,2.3333333333333335,2.3333333333333335,4.614035087719298,57.0,0.6491228070175439,0.6491228070175439,0.0,0.016801075268817203,0.0,6.091503267973856,0.24366013071895423,0.0,9.0,1.0,27.0,11.333333333333334,0.34074798425456404,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.7777777777777778,0.0,0.0,1.0,1.0,1.0,0.7212475633528265,1.0,0.0,5.0,"This is a decently designed and manufactured massage roller and gua sha set.  The aventurine/jade stones are nicely color matched, exhibiting attractive green gradations. Of course, each set will differ due to natural variations of the stone. But, the set received is visually similar to the images in the product details.
The massage roller has the plastic grommets where the metal arms/axles enter the stone rollers. These plastic aspects protect the metal and stone from abrasive interaction, which would affect the longevity. These plastic grommets also act as a bearing, allowing for smooth motion/interaction while using/rolling the tool.  Having these in place is indicative of competent design and construction.
The gua sha follows the traditional heart shape. It also is of the flatter version. This version is not as thick, and has a flattened characteristic. The edges are rounded, so harsh sharp edges are not present.
The aventurine/jade stones are not highly polished. The surfaces are reasonably smooth, but not with the glass like sheen of high quality rollers and gua sha. Depending on your personal preferences, this more natural stone feel might be considered a desired tactile quality.
Attached are photos to show real world images, with a ruler for size reference. Inspection of the tools found no defects or flaws. The stones were free of scratches, nicks.
I am very amazed at the current cost of $8. A comparable gua sha, alone, would cost about $8 or $9. A comparable aventurine massage roller could be had for $9 - $12. These comparison prices are the low end of the range for those respective items. So, the price for this set of a massage roller and gua sha is beyond competitive. It's an excellent value/bargain.
Accordingly, this very competent, cost effective set earns a 4.5 - 4.75 star rating, with a very high level recommendation.","This is a decently designed and manufactured massage roller and gua sha set.  The aventurine/jade stones are nicely color matched, exhibiting attractive green gradations. Of course, each set will differ due to natural variations of the stone. But, the set received is visually similar to the images in the product details.
The massage roller has the plastic grommets where the metal arms/axles enter the stone rollers. These plastic aspects protect the metal and stone from abrasive interaction, which would affect the longevity. These plastic grommets also act as a bearing, allowing for smooth motion/interaction while using/rolling the tool.  Having these in place is indicative of competent design and construction.
The gua sha follows the traditional heart shape. It also is of the flatter version. This version is not as thick, and has a flattened characteristic. The edges are rounded, so harsh sharp edges are not present.
The aventurine/jade stones are not highly polished. The surfaces are reasonably smooth, but not with the glass like sheen of high quality rollers and gua sha. Depending on your personal preferences, this more natural stone feel might be considered a desired tactile quality.
Attached are photos to show real world images, with a ruler for size reference. Inspection of the tools found no defects or flaws. The stones were free of scratches, nicks.
I am very amazed at the current cost of $8. A comparable gua sha, alone, would cost about $8 or $9. A comparable aventurine massage roller could be had for $9 - $12. These comparison prices are the low end of the range for those respective items. So, the price for this set of a massage roller and gua sha is beyond competitive. It's an excellent value/bargain.
Accordingly, this very competent, cost effective set earns a 4.5 - 4.75 star rating, with a very high level recommendation."
B0924HZSJZ,"Syntus 10 Pcs Gel Nail Polish Set, Soak Off LED Nail Gel Collection Hot Summer Red Purple Color Nail Art Manicure Kit, Shiny Neon Series","Syntus 10 Pcs Gel Nail Polish Set, Soak Off LED Nail Gel Collection Hot Summer Red Purple Color Nail Art Manicure Kit, Shiny Neon Series",B0924HZSJZ,2022-02-01,501de40eb323a96263099816b7acd940d8dcdb27572a52a4e70de98e8374422a,AHNYENU6QETEAGGPRCYAPZDVLYGA,2022-02-19,Bueno,True,5.0,0.19801202600841403,0.8982193844190232,48.0,8.0,0.0,0.0,0.0,1.0,1.227272727272727,1.227272727272727,5.0,1.0,1.0,1.0,0.0,0.08333333333333333,0.0,6.0,0.24,0.0,0.0,0.0,3.0,2.6666666666666665,0.3535533905932738,1.0,0.0,0.0,0.0,0.0,0.212,0.0,1.0,1,1.0,1.0,0.409090909090909,0.0,1.0,1.0,1.0,0.0,1.0,0.24,0.0,6.0,Muy buen pinta uñas. Buena calidad. Me encanta!!,Muy buen pinta uñas. Buena calidad. Me encanta!!
B0924HZSJZ,"Syntus 10 Pcs Gel Nail Polish Set, Soak Off LED Nail Gel Collection Hot Summer Red Purple Color Nail Art Manicure Kit, Shiny Neon Series","Syntus 10 Pcs Gel Nail Polish Set, Soak Off LED Nail Gel Collection Hot Summer Red Purple Color Nail Art Manicure Kit, Shiny Neon Series",B0924HZSJZ,2022-02-01,1a27cf07e38ea86c12d4fde1c00c60219edd1a772507a3d35320452369f0533c,AF64WTACSVUMKZXVK446QE5YSKMQ,2022-02-11,Great neon nail polish!,True,5.0,0.07230128406756464,0.8859038657804936,47.0,9.0,0.0,0.0,0.0,1.0,1.227272727272727,1.227272727272727,5.0,1.0,1.0,1.0,0.0,0.02631578947368421,0.0,5.222222222222222,0.2088888888888889,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3104444444444444,0.0,1.0,1,1.0,1.0,0.409090909090909,0.0,1.0,1.0,1.0,0.0,1.0,0.2088888888888889,0.0,6.0,Cute colors for the neon unicorn inside of you.,Cute colors for the neon unicorn inside of you.
B0924HZSJZ,"Syntus 10 Pcs Gel Nail Polish Set, Soak Off LED Nail Gel Collection Hot Summer Red Purple Color Nail Art Manicure Kit, Shiny Neon Series","Syntus 10 Pcs Gel Nail Polish Set, Soak Off LED Nail Gel Collection Hot Summer Red Purple Color Nail Art Manicure Kit, Shiny Neon Series",B0924HZSJZ,2022-02-01,ebf875df8b916142905b713ae353375a488844ac66f30fc7e1b86a906a9b7814,AHAIHXUEGTALB63V6ZOEWX3CQPRQ,2022-02-03,Would not cure- stayed sticky,True,1.0,0.7094450060204903,0.6948929854505339,66.0,11.0,0.0,0.0,0.0,1.0,2.772727272727273,-2.772727272727273,1.0,1.0,1.0,0.0,1.0,0.05555555555555555,0.0,6.0,0.24,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.062,0.0,1.0,1,0.0,0.0,0.9242424242424243,0.0,1.0,1.0,1.0,0.0,1.0,0.24,0.0,5.0,"Tried under two different UV lamps, and the product stayed sticky.","Tried under two different UV lamps, and the product stayed sticky."
B0924HZSJZ,"Syntus 10 Pcs Gel Nail Polish Set, Soak Off LED Nail Gel Collection Hot Summer Red Purple Color Nail Art Manicure Kit, Shiny Neon Series","Syntus 10 Pcs Gel Nail Polish Set, Soak Off LED Nail Gel Collection Hot Summer Red Purple Color Nail Art Manicure Kit, Shiny Neon Series",B0924HZSJZ,2022-02-01,02baffe98d7214af4f3c8c13148342678edd945dda84066db0254838bf906577,AHS34ZC5YHAKMAPXWPK5MOTM7IAQ,2022-02-18,Hate it !!,True,1.0,0.7516121801794835,0.688216845723576,59.0,14.0,0.0,0.0,0.0,1.0,2.772727272727273,-2.772727272727273,1.0,1.0,1.0,0.0,1.0,0.047619047619047616,0.0,4.214285714285714,0.16857142857142857,0.0,0.0,0.0,1.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05842857142857141,0.0,1.0,1,0.0,0.0,0.9242424242424243,0.0,1.0,1.0,1.0,0.0,1.0,0.16857142857142857,0.0,5.0,I did 4 coats and it’s still completely sheer 🙄 I hate it !,I did 4 coats and it’s still completely sheer 🙄 I hate it !
B092LRX9KY,RikView French Press on Nails Medium Length Glossy Oval Fake Nails Rainbow Nails Design Full Cover Acrylic Nails 24PCS(Rainbow),RikView French Press on Nails Medium Length Glossy Oval Fake Nails Rainbow Nails Design Full Cover Acrylic Nails 24PCS(Rainbow),B092LRX9KY,2021-08-01,81d7a49bdd819900853662a209e53cc7c5fe6c54eadf40c9487ba0db7d8d7ade,AFKRHVVBVNXGQOVR2T5CRWWHG7ZA,2021-08-06,Quick and easy!,True,5.0,0.2472096296384967,0.6014450166879034,133.0,26.0,0.0,0.0,0.0,1.0,2.857142857142857,2.857142857142857,5.0,1.0,1.0,1.0,0.0,0.0297029702970297,0.0,5.115384615384615,0.2046153846153846,0.0,0.0,0.0,3.0,8.666666666666666,0.5983211225424633,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.9523809523809524,0.0,1.0,0.8888888888888888,0.6666666666666666,0.0,1.0,0.2046153846153846,0.0,4.0,"Don’t want to spend the time, money or damage to my nail from acrylic nail salons. Easy to apply, looks great! Stayed in for 2 weeks.","Don’t want to spend the time, money or damage to my nail from acrylic nail salons. Easy to apply, looks great! Stayed in for 2 weeks."
B092PH1STY,Novapholia Charcoal Peel Off Face Mask for Blackheads and Pores Black Mask With Blackhead Extractor and Brush – Deep Cleansing Facial Mask – Blackhead Remover and Oil Control Mask 80ml,Novapholia Charcoal Peel Off Face Mask for Blackheads and Pores Black Mask With Blackhead Extractor and Brush – Deep Cleansing Facial Mask – Blackhead Remover and Oil Control Mask 80ml,B092PH1STY,2021-03-01,f69bab9f50c00906667b259fd30abeb551be8ae9256bfa97ac4f4489c2792224,AHS3AXHZ3DU64OJOPVGEDHTJKC4A,2021-03-19,I’ll be buying this again! Baby skin.,False,5.0,0.7295398828085016,0.6510115640384259,184.0,33.0,0.0,0.0,0.0,1.0,0.75,0.75,3.25,4.0,0.75,0.5,0.25,0.027210884353741496,0.0,5.575757575757576,0.22303030303030305,1.0,0.0,0.0,4.0,8.25,0.21640692207705609,0.0,1.0,0.0,0.0,0.0,0.06115151515151518,0.0,1.0,1,0.0,0.0,0.25,0.0,0.25,1.0,0.6666666666666666,1.0,0.8333333333333333,1.0,0.0,4.0,It doesn’t pull your skin off nor does it do nothing. It removes just the right amount of blackheads. So good for deep blackheads and large pores. No smell whatsoever which is perfect.,It doesn’t pull your skin off nor does it do nothing. It removes just the right amount of blackheads. So good for deep blackheads and large pores. No smell whatsoever which is perfect.
B092QL55BN,2Pcs Curl Hair Defining Cream Hair Repairing,2Pcs Curl Hair Defining Cream Hair Repairing,B092QL55BN,2021-07-01,a5ae4d43f382fbb74c484eea68df9b672e1c0fe122f490281fd1e9ab0a783f2c,AEH5CKCXOS666DB7X2VSB2CKGBRA,2021-07-08,this product is great my grandsons hair looks amazing,True,5.0,0.2604148812179721,0.8185748214551304,32.0,6.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,5.333333333333333,0.21333333333333332,0.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.21066666666666664,0.0,1.0,1,1.0,1.0,0.6666666666666666,0.0,0.0,1.0,0.6666666666666666,0.0,1.0,0.21333333333333332,0.0,5.0,my grandson his curls are amzing,my grandson his curls are amzing
B092W97KJJ,Rhinestones for Nails Sets，3480Pcs AB Nail Rhinestones 350Pcs Multi Shapes Crystals for Nails Non Hotfix Nail Gems with Dual-end Rhinestones Pickup Tool Packaged in Rhinestone Box for Nails,Rhinestones for Nails Sets，3480Pcs AB Nail Rhinestones 350Pcs Multi Shapes Crystals for Nails Non Hotfix Nail Gems with Dual-end Rhinestones Pickup Tool Packaged in Rhinestone Box for Nails,B092W97KJJ,2021-07-01,a1fc16713d1d3953662c8adcc4df8aceb1331faca4f89be799313910659f72c4,AH6KWELINCS3GAKA233CINJVOQFA,2021-07-08,Bling out,True,5.0,0.9670837122355315,0.8938417045568865,16.0,2.0,0.0,0.0,0.0,1.0,1.25,1.25,1.8,5.0,1.0,0.2,0.8,0.06666666666666667,0.0,8.0,0.32,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.316,0.0,1.0,1,1.0,1.0,0.4166666666666667,0.0,0.0,1.0,1.0,0.0,1.0,0.32,0.0,5.0,Beautiful stones,Beautiful stones
